experiment,task,split,metric,mean,std,ci95_low,ci95_high,ci_method,n_seeds,seeds,values
dinov3_vits16_frozen_colored,colored,train,fp,1702.6666666666667,305.6310411809202,943.3757934113787,2461.957539921955,student_t_over_independent_seeds,3,"[0, 1, 2]","[1992.0, 1733.0, 1383.0]"
dinov3_vits16_frozen_colored,colored,train,log_loss,0.671698079936205,0.018435784856318214,0.6258973552172319,0.7174988046551781,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.6922617571233659, 0.6661837929863019, 0.6566486896989472]"
dinov3_vits16_frozen_colored,colored,train,n,5000.0,0.0,5000.0,5000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[5000.0, 5000.0, 5000.0]"
dinov3_vits16_frozen_colored,colored,train,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_colored,colored,train,tn,797.3333333333334,305.6310411809202,38.04246007804534,1556.6242065886213,student_t_over_independent_seeds,3,"[0, 1, 2]","[508.0, 767.0, 1117.0]"
dinov3_vits16_frozen_colored,colored,train,tp,2040.6666666666667,136.0784087698461,1702.6018764319479,2378.7314569013856,student_t_over_independent_seeds,3,"[0, 1, 2]","[2094.0, 2142.0, 1886.0]"
dinov3_vits16_frozen_colored,colored,validation,accuracy,0.5236666666666667,0.004041451884327384,0.5136263333333334,0.533707,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.52, 0.528, 0.523]"
dinov3_vits16_frozen_colored,colored,validation,accuracy_ci95_high,0.5544712907291817,0.004013941201201421,0.5444993032370752,0.5644432782212881,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5508292050030589, 0.5587748993294154, 0.553809767855071]"
dinov3_vits16_frozen_colored,colored,validation,accuracy_ci95_low,0.4926809093691687,0.0040380313166379096,0.48264907388284045,0.5027127448554969,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.4890177246575191, 0.4970108021953935, 0.4920142012545935]"
dinov3_vits16_frozen_colored,colored,validation,auc,0.5117373333333334,0.019389182791787085,0.46356804569553867,0.5599066209711281,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.489474, 0.524918, 0.52082]"
dinov3_vits16_frozen_colored,colored,validation,balanced_accuracy,0.5236666666666667,0.004041451884327384,0.5136263333333334,0.533707,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.52, 0.528, 0.523]"
dinov3_vits16_frozen_colored,colored,validation,brier,0.25065938254636194,0.0008552434723583522,0.24853466851056327,0.2527840965821606,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.25010045506776596, 0.25023376370023875, 0.2516439288710812]"
dinov3_vits16_frozen_colored,colored,validation,fn,124.66666666666667,49.86314604327863,0.7897477641617598,248.54358556917157,student_t_over_independent_seeds,3,"[0, 1, 2]","[81.0, 114.0, 179.0]"
dinov3_vits16_frozen_colored,colored,validation,fp,351.6666666666667,50.796981537620255,225.4697845652807,477.8635487680527,student_t_over_independent_seeds,3,"[0, 1, 2]","[399.0, 358.0, 298.0]"
dinov3_vits16_frozen_colored,colored,validation,log_loss,0.6939682326021659,0.0014414283441776003,0.6903872370921658,0.697549228112166,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.6933483076638131, 0.692940478556342, 0.6956159115863427]"
dinov3_vits16_frozen_colored,colored,validation,n,1000.0,0.0,1000.0,1000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[1000.0, 1000.0, 1000.0]"
dinov3_vits16_frozen_colored,colored,validation,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_colored,colored,validation,tn,148.33333333333334,50.796981537620255,22.136451231947362,274.5302154347193,student_t_over_independent_seeds,3,"[0, 1, 2]","[101.0, 142.0, 202.0]"
dinov3_vits16_frozen_colored,colored,validation,tp,375.3333333333333,49.86314604327863,251.4564144308284,499.2102522358382,student_t_over_independent_seeds,3,"[0, 1, 2]","[419.0, 386.0, 321.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,accuracy,0.5042735042735043,0.007401926528072099,0.4858846153846154,0.522662393162393,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5128205128205128]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,accuracy_ci95_high,0.6123872783187112,0.0070348988004735715,0.5949102104370093,0.6298643462004131,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.608325677602536, 0.608325677602536, 0.6205104797510615]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,accuracy_ci95_low,0.39575855236750934,0.0070740938179140985,0.37818411080640413,0.41333299392861456,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.39167432239746397, 0.39167432239746397, 0.4039270123076001]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,auc,0.5441595441595442,0.050587575518111855,0.4184828974334757,0.6698361908856125,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5811965811965812, 0.48652202498356345, 0.5647600262984879]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,balanced_accuracy,0.5042735042735043,0.007401926528072099,0.4858846153846154,0.522662393162393,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5128205128205128]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,brier,0.4358963435965398,0.010944163443597024,0.40870734019548033,0.46308534699759923,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.4288518763472652, 0.43033252613390116, 0.44850462830845306]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,fn,38.0,0.0,38.0,38.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[38.0, 38.0, 38.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,fp,0.6666666666666666,0.5773502691896257,-0.7676666666666666,2.101,student_t_over_independent_seeds,3,"[0, 1, 2]","[1.0, 1.0, 0.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,log_loss,1.664579956172086,0.283708633119637,0.959751758881891,2.369408153462281,student_t_over_independent_seeds,3,"[0, 1, 2]","[1.5642547044684112, 1.444665331205646, 1.9848198328422002]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,n,78.0,0.0,78.0,78.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[78.0, 78.0, 78.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,tn,38.333333333333336,0.5773502691896257,36.899,39.76766666666667,student_t_over_independent_seeds,3,"[0, 1, 2]","[38.0, 38.0, 39.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,test_ganis3d,tp,1.0,0.0,1.0,1.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[1.0, 1.0, 1.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,accuracy,0.8480666666666666,0.014893398985232816,0.8110664265158544,0.8850669068174789,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.837, 0.8422, 0.865]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,accuracy_ci95_high,0.8577374980353477,0.014473299015902696,0.8217809282896575,0.8936940677810379,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8469787293310457, 0.8520415468901322, 0.8741922178848653]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,accuracy_ci95_low,0.8378614123839666,0.015290633135074932,0.7998743082570509,0.8758485165108824,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8265038395579859, 0.8318330378986706, 0.855247359695243]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,auc,0.91819632,0.012146286333394244,0.8880208367727176,0.9483718032272823,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.90497696, 0.92074784, 0.92886416]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,balanced_accuracy,0.8480666666666666,0.014893398985232793,0.8110664265158544,0.8850669068174789,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.837, 0.8422000000000001, 0.865]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,brier,0.1255917354960044,0.00940422991966899,0.10222844778671675,0.14895502320529203,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.13485332417797213, 0.12587080588803837, 0.11605107642200264]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,fn,331.3333333333333,31.085902485424697,254.10543804859108,408.5612286180756,student_t_over_independent_seeds,3,"[0, 1, 2]","[367.0, 317.0, 310.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,fp,428.3333333333333,56.1456439390745,288.8485648645941,567.8181018020725,student_t_over_independent_seeds,3,"[0, 1, 2]","[448.0, 472.0, 365.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,log_loss,0.4043428936612646,0.024959414447656383,0.3423352666915837,0.46635052063094545,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.42827961963432365, 0.4062758698849654, 0.3784731914645047]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,n,5000.0,0.0,5000.0,5000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[5000.0, 5000.0, 5000.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,tn,2071.6666666666665,56.1456439390745,1932.1818981979272,2211.151435135406,student_t_over_independent_seeds,3,"[0, 1, 2]","[2052.0, 2028.0, 2135.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,train,tp,2168.6666666666665,31.085902485424697,2091.438771381924,2245.894561951409,student_t_over_independent_seeds,3,"[0, 1, 2]","[2133.0, 2183.0, 2190.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,accuracy,0.834,0.013114877048604014,0.8014182098506951,0.8665817901493048,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.82, 0.836, 0.846]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,accuracy_ci95_high,0.8557575541870897,0.01234526372567435,0.8250877438215735,0.8864273645526058,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8425731074712568, 0.857655812264513, 0.8670437428254991]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,accuracy_ci95_low,0.8096861711445594,0.013784129743397579,0.7754417309545558,0.843930611334563,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.7949777670979878, 0.8117726060331938, 0.8223081403024968]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,auc,0.9133226666666667,0.012490481068931402,0.8822920873067859,0.9443532460265476,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.898944, 0.919536, 0.921488]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,balanced_accuracy,0.834,0.013114877048604014,0.8014182098506951,0.8665817901493048,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.82, 0.836, 0.846]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,brier,0.1301210306424246,0.009057090599860866,0.10762015440894755,0.1526219068759017,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.13994175084455754, 0.12832450759034636, 0.12209683349236992]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,fn,78.0,10.44030650891055,52.06274763331062,103.93725236668938,student_t_over_independent_seeds,3,"[0, 1, 2]","[90.0, 71.0, 73.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,fp,88.0,6.244997998398398,72.48531286167845,103.51468713832155,student_t_over_independent_seeds,3,"[0, 1, 2]","[90.0, 93.0, 81.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,log_loss,0.41525917171806687,0.02376769620327843,0.3562121759164497,0.474306167519684,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.44031579204557847, 0.4124276505142468, 0.3930340725943752]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,n,1000.0,0.0,1000.0,1000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[1000.0, 1000.0, 1000.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,tn,412.0,6.244997998398398,396.48531286167844,427.51468713832156,student_t_over_independent_seeds,3,"[0, 1, 2]","[410.0, 407.0, 419.0]"
dinov3_vits16_frozen_ganis3d,ganis3d,validation,tp,422.0,10.44030650891055,396.0627476333106,447.9372523666894,student_t_over_independent_seeds,3,"[0, 1, 2]","[410.0, 429.0, 427.0]"
dinov3_vits16_frozen_tetris,tetris,test_id,accuracy,0.82,0.017521415467935193,0.7764708780891076,0.8635291219108923,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.819, 0.803, 0.838]"
dinov3_vits16_frozen_tetris,tetris,test_id,accuracy_ci95_high,0.8425452619906303,0.016551096458221635,0.8014267406698314,0.8836637833114291,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.841628059556019, 0.8264718382642149, 0.8595358881516569]"
dinov3_vits16_frozen_tetris,tetris,test_id,accuracy_ci95_low,0.7950056125786144,0.01835766649396271,0.7493989602920126,0.8406122648652161,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.7939304685301967, 0.7772091460935389, 0.8138772231121078]"
dinov3_vits16_frozen_tetris,tetris,test_id,auc,0.9028066666666668,0.004200284434813085,0.8923717395594364,0.9132415937738971,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.902436, 0.898804, 0.90718]"
dinov3_vits16_frozen_tetris,tetris,test_id,balanced_accuracy,0.82,0.017521415467935248,0.7764708780891075,0.8635291219108924,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.819, 0.8029999999999999, 0.838]"
dinov3_vits16_frozen_tetris,tetris,test_id,brier,0.13314208584058726,0.004492018249784431,0.12198239327016377,0.14430177841101074,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.1322116172679931, 0.13802647153105205, 0.12918816872271666]"
dinov3_vits16_frozen_tetris,tetris,test_id,fn,82.0,8.18535277187245,61.664815360235025,102.33518463976498,student_t_over_independent_seeds,3,"[0, 1, 2]","[89.0, 84.0, 73.0]"
dinov3_vits16_frozen_tetris,tetris,test_id,fp,98.0,13.076696830622021,65.51306242502996,130.48693757497006,student_t_over_independent_seeds,3,"[0, 1, 2]","[92.0, 113.0, 89.0]"
dinov3_vits16_frozen_tetris,tetris,test_id,log_loss,0.42196485459784744,0.012447073661537284,0.39104211391868,0.4528875952770149,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.418885147852679, 0.4356626764482884, 0.4113467394925749]"
dinov3_vits16_frozen_tetris,tetris,test_id,n,1000.0,0.0,1000.0,1000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[1000.0, 1000.0, 1000.0]"
dinov3_vits16_frozen_tetris,tetris,test_id,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_tetris,tetris,test_id,tn,402.0,13.076696830622021,369.51306242502994,434.48693757497006,student_t_over_independent_seeds,3,"[0, 1, 2]","[408.0, 387.0, 411.0]"
dinov3_vits16_frozen_tetris,tetris,test_id,tp,418.0,8.18535277187245,397.664815360235,438.335184639765,student_t_over_independent_seeds,3,"[0, 1, 2]","[411.0, 416.0, 427.0]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,accuracy,0.612,0.02088061301782112,0.5601254952666213,0.6638745047333787,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.636, 0.598, 0.602]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,accuracy_ci95_high,0.6416994208879305,0.020488627391049057,0.590798741024255,0.692600100751606,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.665248349087225, 0.6279577664396891, 0.6318921471368775]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,accuracy_ci95_low,0.5814433852113051,0.02111278960695255,0.528992075306469,0.6338946951161413,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.605710772604704, 0.5672921888971421, 0.5713271941320692]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,auc,0.655084,0.0023708766311219365,0.6491939405980838,0.6609740594019162,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.657764, 0.65326, 0.654228]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,balanced_accuracy,0.612,0.02088061301782112,0.5601254952666213,0.6638745047333787,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.636, 0.598, 0.602]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,brier,0.25027229383457017,0.004673628140785939,0.23866142087292228,0.2618831667962181,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.2504336000568189, 0.24552010080331838, 0.2548631806435732]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,fn,263.0,7.211102550927978,245.08518240859445,280.91481759140555,student_t_over_independent_seeds,3,"[0, 1, 2]","[255.0, 265.0, 269.0]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,fp,125.0,14.422205101855956,89.17036481718893,160.82963518281107,student_t_over_independent_seeds,3,"[0, 1, 2]","[109.0, 137.0, 129.0]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,log_loss,0.7355769219460032,0.026525976860726597,0.6696774241178094,0.801476419774197,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.7429744446983502, 0.7061374352253065, 0.7576188859143531]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,n,1000.0,0.0,1000.0,1000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[1000.0, 1000.0, 1000.0]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,tn,375.0,14.422205101855956,339.1703648171889,410.8296351828111,student_t_over_independent_seeds,3,"[0, 1, 2]","[391.0, 363.0, 371.0]"
dinov3_vits16_frozen_tetris,tetris,test_ood_angle,tp,237.0,7.211102550927978,219.08518240859445,254.91481759140555,student_t_over_independent_seeds,3,"[0, 1, 2]","[245.0, 235.0, 231.0]"
dinov3_vits16_frozen_tetris,tetris,train,accuracy,0.8517999999999999,0.011818629362155348,0.8224385275055898,0.88116147249441,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8482, 0.8422, 0.865]"
dinov3_vits16_frozen_tetris,tetris,train,accuracy_ci95_high,0.8613707391608818,0.01148085819452572,0.8328484044838838,0.8898930738378799,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.857878452707648, 0.8520415468901322, 0.8741922178848653]"
dinov3_vits16_frozen_tetris,tetris,train,accuracy_ci95_low,0.841689105750576,0.012138255751854975,0.8115335732038468,0.8718446382973052,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8379869196578142, 0.8318330378986706, 0.855247359695243]"
dinov3_vits16_frozen_tetris,tetris,train,auc,0.9248829866666667,0.004060350160532167,0.9147957036236863,0.934970269709647,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.92503696, 0.92074784, 0.92886416]"
dinov3_vits16_frozen_tetris,tetris,train,balanced_accuracy,0.8518,0.011818629362155287,0.82243852750559,0.88116147249441,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8482000000000001, 0.8422000000000001, 0.865]"
dinov3_vits16_frozen_tetris,tetris,train,brier,0.12053103808225733,0.004966006610189543,0.10819379811777907,0.1328682780467356,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.11967123193673096, 0.12587080588803837, 0.11605107642200264]"
dinov3_vits16_frozen_tetris,tetris,train,fn,322.6666666666667,16.258331197676267,282.27547326871036,363.057860064623,student_t_over_independent_seeds,3,"[0, 1, 2]","[341.0, 317.0, 310.0]"
dinov3_vits16_frozen_tetris,tetris,train,fp,418.3333333333333,53.500778810530726,285.41930435929646,551.2473623073702,student_t_over_independent_seeds,3,"[0, 1, 2]","[418.0, 472.0, 365.0]"
dinov3_vits16_frozen_tetris,tetris,train,log_loss,0.39086939009349636,0.014143676196299252,0.3557317149128822,0.42600706527411053,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.38785910893101905, 0.4062758698849654, 0.3784731914645047]"
dinov3_vits16_frozen_tetris,tetris,train,n,5000.0,0.0,5000.0,5000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[5000.0, 5000.0, 5000.0]"
dinov3_vits16_frozen_tetris,tetris,train,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_tetris,tetris,train,tn,2081.6666666666665,53.500778810530726,1948.7526376926296,2214.580695640703,student_t_over_independent_seeds,3,"[0, 1, 2]","[2082.0, 2028.0, 2135.0]"
dinov3_vits16_frozen_tetris,tetris,train,tp,2177.3333333333335,16.258331197676267,2136.9421399353773,2217.7245267312896,student_t_over_independent_seeds,3,"[0, 1, 2]","[2159.0, 2183.0, 2190.0]"
dinov3_vits16_frozen_tetris,tetris,validation,accuracy,0.8409999999999999,0.0050000000000000044,0.828578308958385,0.8534216910416147,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.841, 0.836, 0.846]"
dinov3_vits16_frozen_tetris,tetris,validation,accuracy_ci95_high,0.8623510841143626,0.004693965826020099,0.8506896854642186,0.8740124827645065,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8623536972530759, 0.857655812264513, 0.8670437428254991]"
dinov3_vits16_frozen_tetris,tetris,validation,accuracy_ci95_low,0.8170390665984888,0.005267767620755952,0.8039521502256782,0.8301259829712994,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.8170364534597756, 0.8117726060331938, 0.8223081403024968]"
dinov3_vits16_frozen_tetris,tetris,validation,auc,0.9203146666666666,0.0010341166923192482,0.9177455710560734,0.9228837622772599,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.91992, 0.919536, 0.921488]"
dinov3_vits16_frozen_tetris,tetris,validation,balanced_accuracy,0.8409999999999999,0.0050000000000000044,0.828578308958385,0.8534216910416147,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.841, 0.836, 0.846]"
dinov3_vits16_frozen_tetris,tetris,validation,brier,0.12490166136994359,0.0031595001458627225,0.11705239443837485,0.1327509283015123,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.1242836430271145, 0.12832450759034636, 0.12209683349236992]"
dinov3_vits16_frozen_tetris,tetris,validation,fn,74.0,3.605551275463989,65.04259120429722,82.95740879570278,student_t_over_independent_seeds,3,"[0, 1, 2]","[78.0, 71.0, 73.0]"
dinov3_vits16_frozen_tetris,tetris,validation,fp,85.0,6.928203230275509,67.788,102.212,student_t_over_independent_seeds,3,"[0, 1, 2]","[81.0, 93.0, 81.0]"
dinov3_vits16_frozen_tetris,tetris,validation,log_loss,0.4015396808990397,0.009913851430902657,0.37691032099761096,0.4261690408004684,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.3991573195884971, 0.4124276505142468, 0.3930340725943752]"
dinov3_vits16_frozen_tetris,tetris,validation,n,1000.0,0.0,1000.0,1000.0,student_t_over_independent_seeds,3,"[0, 1, 2]","[1000.0, 1000.0, 1000.0]"
dinov3_vits16_frozen_tetris,tetris,validation,threshold,0.5,0.0,0.5,0.5,student_t_over_independent_seeds,3,"[0, 1, 2]","[0.5, 0.5, 0.5]"
dinov3_vits16_frozen_tetris,tetris,validation,tn,415.0,6.928203230275509,397.788,432.212,student_t_over_independent_seeds,3,"[0, 1, 2]","[419.0, 407.0, 419.0]"
dinov3_vits16_frozen_tetris,tetris,validation,tp,426.0,3.605551275463989,417.04259120429725,434.95740879570275,student_t_over_independent_seeds,3,"[0, 1, 2]","[422.0, 429.0, 427.0]"
exact_rotation_search_colored,colored_rotation,test_id,accuracy,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_id,accuracy_ci95_high,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_id,accuracy_ci95_low,0.996173241514445,0.0,nan,nan,undefined_single_seed,1,[0],[0.996173241514445]
exact_rotation_search_colored,colored_rotation,test_id,auc,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_id,balanced_accuracy,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_id,brier,0.09419897305664712,0.0,nan,nan,undefined_single_seed,1,[0],[0.09419897305664712]
exact_rotation_search_colored,colored_rotation,test_id,fn,0.0,0.0,nan,nan,undefined_single_seed,1,[0],[0.0]
exact_rotation_search_colored,colored_rotation,test_id,fp,0.0,0.0,nan,nan,undefined_single_seed,1,[0],[0.0]
exact_rotation_search_colored,colored_rotation,test_id,log_loss,0.35739878119945523,0.0,nan,nan,undefined_single_seed,1,[0],[0.35739878119945523]
exact_rotation_search_colored,colored_rotation,test_id,mean_min_original_mse,0.03238420688406992,0.0,nan,nan,undefined_single_seed,1,[0],[0.03238420688406992]
exact_rotation_search_colored,colored_rotation,test_id,n,1000.0,0.0,nan,nan,undefined_single_seed,1,[0],[1000.0]
exact_rotation_search_colored,colored_rotation,test_id,same_angle_mae_deg,0.0,0.0,nan,nan,undefined_single_seed,1,[0],[0.0]
exact_rotation_search_colored,colored_rotation,test_id,threshold,0.5,0.0,nan,nan,undefined_single_seed,1,[0],[0.5]
exact_rotation_search_colored,colored_rotation,test_id,tn,500.0,0.0,nan,nan,undefined_single_seed,1,[0],[500.0]
exact_rotation_search_colored,colored_rotation,test_id,tp,500.0,0.0,nan,nan,undefined_single_seed,1,[0],[500.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,accuracy,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,accuracy_ci95_high,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,accuracy_ci95_low,0.996173241514445,0.0,nan,nan,undefined_single_seed,1,[0],[0.996173241514445]
exact_rotation_search_colored,colored_rotation,test_ood_angle,auc,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,balanced_accuracy,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,brier,0.09287667938606448,0.0,nan,nan,undefined_single_seed,1,[0],[0.09287667938606448]
exact_rotation_search_colored,colored_rotation,test_ood_angle,fn,0.0,0.0,nan,nan,undefined_single_seed,1,[0],[0.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,fp,0.0,0.0,nan,nan,undefined_single_seed,1,[0],[0.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,log_loss,0.35486064836027525,0.0,nan,nan,undefined_single_seed,1,[0],[0.35486064836027525]
exact_rotation_search_colored,colored_rotation,test_ood_angle,mean_min_original_mse,0.032215415676007976,0.0,nan,nan,undefined_single_seed,1,[0],[0.032215415676007976]
exact_rotation_search_colored,colored_rotation,test_ood_angle,n,1000.0,0.0,nan,nan,undefined_single_seed,1,[0],[1000.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,same_angle_mae_deg,1.0,0.0,nan,nan,undefined_single_seed,1,[0],[1.0]
exact_rotation_search_colored,colored_rotation,test_ood_angle,threshold,0.5,0.0,nan,nan,undefined_single_seed,1,[0],[0.5]
